ID	ID	dates	genre	subgenre	period	title	decade
l0070096	l0070096	1885	Poetry	Poetry	Moderne	Gebet an den Sturm	1880
l0070097	l0070097	1885	Poetry	Poetry	Moderne	Gloria	1880
l0070098	l0070098	1885	Poetry	Poetry	Moderne	Der Bettler	1880
l0070099	l0070099	1885	Poetry	Poetry	Moderne	Der Spielmann	1880
l0070100	l0070100	1885	Poetry	Poetry	Moderne	Visionen	1880
l0070101	l0070101	1885	Poetry	Poetry	Moderne	Melpomene	1880
l0070103	l0070103	1885	Poetry	Poetry	Moderne	Gesicht	1880
l0070104	l0070104	1885	Poetry	Poetry	Moderne	Sehnsucht	1880
l0070105	l0070105	1885	Poetry	Poetry	Moderne	Christus-Prometheus	1880
l0070106	l0070106	1885	Poetry	Poetry	Moderne	Memnons Lied	1880
l0070108	l0070108	1885	Poetry	Poetry	Moderne	Maria	1880
l0070109	l0070109	1885	Poetry	Poetry	Moderne	Sühne	1880
l0070110	l0070110	1885	Poetry	Poetry	Moderne	Sonett	1880
l0070111	l0070111	1885	Poetry	Poetry	Moderne	Herbstgefühl	1880
l0070113	l0070113	1885	Poetry	Poetry	Moderne	Frühling	1880
l0070114	l0070114	1885	Poetry	Poetry	Moderne	Samstagsidyll	1880
l0070115	l0070115	1885	Poetry	Poetry	Moderne	Berliner Schnitzel	1880
l0070116	l0070116	1885	Poetry	Poetry	Moderne	Ein Tagebuchblatt	1880
l0070117	l0070117	1885	Poetry	Poetry	Moderne	Ein Bild	1880
l0070118	l0070118	1885	Poetry	Poetry	Moderne	Ein Andres	1880
l0070121	l0070121	1885	Poetry	Poetry	Moderne	Spruch	1880
l0070122	l0070122	1885	Poetry	Poetry	Moderne	Aus den „Italischen Liedern“	1880
l0070123	l0070123	1885	Poetry	Poetry	Moderne	Gebet	1880
l0070124	l0070124	1885	Poetry	Poetry	Moderne	Wechsel der Welt	1880
l0070125	l0070125	1885	Poetry	Poetry	Moderne	Für die Zukunft	1880
l0070126	l0070126	1885	Poetry	Poetry	Moderne	Aus den „Elsässischen Liedern“	1880
l0070127	l0070127	1885	Poetry	Poetry	Moderne	>An die oberen Zehntausend	1880
l0070129	l0070129	1885	Poetry	Poetry	Moderne	Das Lied der Menschheit	1880
l0070131	l0070131	1885	Poetry	Poetry	Moderne	Alleins	1880
l0070133	l0070133	1885	Poetry	Poetry	Moderne	An das 20. Jahrhundert	1880
l0070135	l0070135	1885	Poetry	Poetry	Moderne	Gott	1880
l0070138	l0070138	1885	Poetry	Poetry	Moderne	Abendgang zur Geliebten	1880
l0070139	l0070139	1885	Poetry	Poetry	Moderne	Märznacht	1880
l0070141	l0070141	1885	Poetry	Poetry	Moderne	Gespräch mit dem Tode	1880
l0070142	l0070142	1885	Poetry	Poetry	Moderne	Eingang	1880
l0070143	l0070143	1885	Poetry	Poetry	Moderne	Das Lied	1880
l0070144	l0070144	1885	Poetry	Poetry	Moderne	Morgenandacht	1880
l0070145	l0070145	1885	Poetry	Poetry	Moderne	Manfred	1880
l0070146	l0070146	1885	Poetry	Poetry	Moderne	Komm Bruder Manfred...	1880
l0070147	l0070147	1885	Poetry	Poetry	Moderne	Frage	1880
l0070148	l0070148	1885	Poetry	Poetry	Moderne	O schilt mich nicht...	1880
l0070149	l0070149	1885	Poetry	Poetry	Moderne	Opferdampf stieg...	1880
l0070150	l0070150	1885	Poetry	Poetry	Moderne	Alte Zeiten...	1880
l0070151	l0070151	1885	Poetry	Poetry	Moderne	Es lebt ein Gott...	1880
l0070152	l0070152	1885	Poetry	Poetry	Moderne	Sträuben sollen wir uns...	1880
l0070153	l0070153	1885	Poetry	Poetry	Moderne	Schuld und Schicksal...	1880
l0070154	l0070154	1885	Poetry	Poetry	Moderne	Wohin Du horchst...	1880
l0070155	l0070155	1885	Poetry	Poetry	Moderne	Weiße Rose	1880
l0070156	l0070156	1885	Poetry	Poetry	Moderne	Im Himmel	1880
l0070157	l0070157	1885	Poetry	Poetry	Moderne	Frühlingsmorgen	1880
l0070158	l0070158	1885	Poetry	Poetry	Moderne	Andacht	1880
l0070159	l0070159	1885	Poetry	Poetry	Moderne	Es tagt...	1880
l0070160	l0070160	1885	Poetry	Poetry	Moderne	Messiaspsalmen	1880
l0070162	l0070162	1885	Poetry	Poetry	Moderne	Wie liegt die Welt...	1880
l0070163	l0070163	1885	Poetry	Poetry	Moderne	Übermuth an allen Ecken...	1880
l0070169	l0070169	1885	Poetry	Poetry	Moderne	Der nur kann sich wissend nennen...	1880
l0070171	l0070171	1885	Poetry	Poetry	Moderne	Frühling	1880
l0070172	l0070172	1885	Poetry	Poetry	Moderne	Schlummerlied	1880
l0070173	l0070173	1885	Poetry	Poetry	Moderne	Abschied	1880
l0070174	l0070174	1885	Poetry	Poetry	Moderne	Hätt ich wollen sein ein Weiser	1880
l0070175	l0070175	1885	Poetry	Poetry	Moderne	Flucht	1880
l0070176	l0070176	1885	Poetry	Poetry	Moderne	Kein Ende	1880
l0070177	l0070177	1885	Poetry	Poetry	Moderne	Das All	1880
l0070178	l0070178	1885	Poetry	Poetry	Moderne	Märchenglaube	1880
l0070179	l0070179	1885	Poetry	Poetry	Moderne	An meine Mutter	1880
l0070180	l0070180	1885	Poetry	Poetry	Moderne	Der Arme	1880
l0070181	l0070181	1885	Poetry	Poetry	Moderne	Die welke Rose	1880
l0070182	l0070182	1885	Poetry	Poetry	Moderne	Sphinx	1880
l0070183	l0070183	1885	Poetry	Poetry	Moderne	Sie	1880
l0070184	l0070184	1885	Poetry	Poetry	Moderne	Allvaters Anrufung	1880
l0070189	l0070189	1885	Poetry	Poetry	Moderne	Die todten Götter	1880
l0070190	l0070190	1885	Poetry	Poetry	Moderne	Vom Brüderlein und Schwesterlein	1880
l0070191	l0070191	1885	Poetry	Poetry	Moderne	Kornmuhme	1880
l0070192	l0070192	1885	Poetry	Poetry	Moderne	Das Butterbrod	1880
l0070193	l0070193	1885	Poetry	Poetry	Moderne	Die Rosen von Florenz	1880
l0070194	l0070194	1885	Poetry	Poetry	Moderne	Auf der Piazza Michelangelo	1880
l0070195	l0070195	1885	Poetry	Poetry	Moderne	Psalm der Trauer	1880
l0070196	l0070196	1885	Poetry	Poetry	Moderne	Resignation	1880
l0070197	l0070197	1885	Poetry	Poetry	Moderne	Aus der Ferne	1880
l0070198	l0070198	1885	Poetry	Poetry	Moderne	Psalm der Freude	1880
l0070199	l0070199	1885	Poetry	Poetry	Moderne	Riesenprügelei	1880
l0070200	l0070200	1885	Poetry	Poetry	Moderne	In vollen Zügen	1880
l0070201	l0070201	1885	Poetry	Poetry	Moderne	Gebet	1880
l0070202	l0070202	1885	Poetry	Poetry	Moderne	Natur	1880
l0070203	l0070203	1885	Poetry	Poetry	Moderne	So leb' denn wohl, du Stätte —	1880
l0070205	l0070205	1885	Poetry	Poetry	Moderne	Genius	1880
l0070206	l0070206	1885	Poetry	Poetry	Moderne	Der Väter werth	1880
l0070207	l0070207	1885	Poetry	Poetry	Moderne	Morgengruß	1880
l0070208	l0070208	1885	Poetry	Poetry	Moderne	Berliner Abendbild	1880
l0070209	l0070209	1885	Poetry	Poetry	Moderne	Das Lied vom Arbeiter	1880
l0070210	l0070210	1885	Poetry	Poetry	Moderne	Wunsch	1880
l0070211	l0070211	1885	Poetry	Poetry	Moderne	Gott segne dich	1880
l0070212	l0070212	1885	Poetry	Poetry	Moderne	Wir	1880
l0070213	l0070213	1885	Poetry	Poetry	Moderne	Schwankend ragen...	1880
l0070214	l0070214	1885	Poetry	Poetry	Moderne	Gebet	1880
l0070215	l0070215	1885	Poetry	Poetry	Moderne	Reif ist die Frucht und muß geschnitten sein	1880
l0070216	l0070216	1885	Poetry	Poetry	Moderne	Psalm	1880
l0070217	l0070217	1885	Poetry	Poetry	Moderne	Meiner Mutter	1880
l0070218	l0070218	1885	Poetry	Poetry	Moderne	Ruhe, meine Seele!	1880
l0070219	l0070219	1885	Poetry	Poetry	Moderne	Es ist ein Kampf...	1880
l0070220	l0070220	1885	Poetry	Poetry	Moderne	Das Forsthaus in den Vogesen	1880
l0070221	l0070221	1885	Poetry	Poetry	Moderne	Erinnerung	1880
l0070222	l0070222	1885	Poetry	Poetry	Moderne	Phaëton	1880
l0070223	l0070223	1885	Poetry	Poetry	Moderne	Bei der Hexe von Endor	1880
l0070224	l0070224	1885	Poetry	Poetry	Moderne	Davids Psalmen	1880
l0070225	l0070225	1885	Poetry	Poetry	Moderne	Weisheit des Orients	1880
l0070226	l0070226	1885	Poetry	Poetry	Moderne	Unrast	1880
l0070227	l0070227	1885	Poetry	Poetry	Moderne	Dichtermission	1880
l0070228	l0070228	1885	Poetry	Poetry	Moderne	Schutzengel	1880
l0010016	l0010016	1886	Poetry	Poetry	Moderne	Wanderlied	1880
l0010103	l0010103	1886	Poetry	Poetry	Moderne	„Een Boot is noch buten!“	1880
l0010104	l0010104	1886	Poetry	Poetry	Moderne	„So Einer war auch Er!“	1880
